AGE,DRIVINGEXPERIENCE,CREDITSCORE,ANNUALMILEAGE,VEHICLEOWNERSHIP,VEHICLEMANUFACTURE,CLAIM
71,0-9y,0.6063061374642535,10000.0,yes,since2015,0
17,0-9y,0.3909633860367781,9000.0,no,before2015,1
43,20-29y,0.5636298303010419,10000.0,yes,since2015,0
34,10-19y,0.5051272639867151,16000.0,no,before2015,0
68,30+y,0.5505629540058324,17000.0,no,since2015,0
22,0-9y,0.355992241229828,12000.0,yes,before2015,1
19,0-9y,0.3035289246474821,12000.0,no,before2015,1
74,30+y,0.6082481234143344,8000.0,yes,since2015,0
63,20-29y,0.5656002831268322,11000.0,yes,since2015,0
38,10-19y,0.2837396402134595,13000.0,yes,before2015,1
70,30+y,0.6563811456013456,9000.0,yes,before2015,0
16,0-9y,0.4025785640861608,14000.0,yes,before2015,1
74,30+y,0.6877893170484483,11000.0,yes,since2015,0
69,30+y,0.5658647797711369,6000.0,yes,since2015,0
54,20-29y,0.5074746711773291,6000.0,yes,since2015,0
26,10-19y,0.6477397119577972,9000.0,yes,before2015,1
45,20-29y,0.7146041051611214,10000.0,yes,before2015,0
29,10-19y,0.5876351706646832,10000.0,yes,since2015,0
36,10-19y,0.3276972993667342,13000.0,yes,before2015,1
16,0-9y,0.3457415848717494,13000.0,no,before2015,1
30,10-19y,0.4646190914516829,12000.0,yes,since2015,0
68,20-29y,0.5704282195243078,9000.0,yes,before2015,0
41,20-29y,0.5461243165310067,9000.0,no,before2015,0
30,0-9y,0.4541773038411031,15000.0,yes,before2015,1
28,0-9y,0.4852303649056671,15000.0,no,before2015,1
55,20-29y,0.6952148312049189,9000.0,yes,before2015,0
25,0-9y,0.3060569212575669,17000.0,no,before2015,1
42,20-29y,0.6527368124494255,13000.0,yes,before2015,0
37,10-19y,0.4365877926342473,12000.0,yes,before2015,1
29,10-19y,0.6303208291323615,16000.0,yes,since2015,0
29,10-19y,0.3070550976960573,14000.0,yes,before2015,0
69,0-9y,0.5980895336803876,8000.0,yes,before2015,1
31,10-19y,0.405846593806807,15000.0,yes,since2015,0
48,20-29y,0.5757451296405501,12000.0,yes,before2015,0
26,0-9y,0.6183002944413831,13000.0,yes,since2015,0
71,10-19y,0.5839314559764571,11000.0,yes,since2015,0
23,0-9y,0.5730305069553552,15000.0,no,since2015,1
64,20-29y,0.7439687621339224,11000.0,yes,since2015,0
38,10-19y,0.3187556952308137,9000.0,no,before2015,0
16,0-9y,0.6855670948359924,11000.0,yes,before2015,1
57,20-29y,0.7484736559983464,13000.0,yes,before2015,0
28,10-19y,0.6355599395913655,11000.0,no,before2015,0
38,0-9y,0.3406862555323136,11000.0,no,before2015,0
45,20-29y,0.4647727031848582,11000.0,yes,since2015,0
65,0-9y,0.5387208204393835,16000.0,no,before2015,1
44,20-29y,0.3740604475477269,12000.0,yes,before2015,0
60,20-29y,0.5795819505506645,9000.0,yes,since2015,0
43,20-29y,0.5216370293764842,16000.0,yes,before2015,0
71,10-19y,0.3995310114066084,9000.0,yes,since2015,0
24,0-9y,0.711130247514043,11000.0,yes,before2015,0
40,20-29y,0.6810789500454674,12000.0,yes,before2015,0
48,20-29y,0.6172238033115515,10000.0,no,since2015,0
21,0-9y,0.3449080748268442,13000.0,no,before2015,1
34,10-19y,0.5431775519517923,8000.0,yes,before2015,0
69,30+y,0.5832612783680788,9000.0,yes,since2015,0
72,30+y,0.7079048188214504,12000.0,yes,since2015,0
21,0-9y,0.3086760491529937,11000.0,no,since2015,1
28,10-19y,0.4532261163998474,14000.0,yes,before2015,0
33,10-19y,0.6680436827403672,10000.0,no,before2015,0
18,0-9y,0.4237711447220497,13000.0,yes,since2015,1
66,10-19y,0.4779624315482342,7000.0,yes,before2015,0
48,20-29y,0.6165145855943818,14000.0,yes,before2015,0
24,0-9y,0.1541351795574787,18000.0,yes,before2015,1
43,20-29y,0.5426376550206501,9000.0,yes,since2015,0
44,0-9y,0.7976152776255272,13000.0,yes,before2015,0
61,20-29y,0.5752234865821753,12000.0,yes,before2015,0
39,10-19y,0.3763502094705643,8000.0,yes,before2015,0
29,10-19y,0.2539444112229153,15000.0,yes,before2015,1
37,10-19y,0.3978853338946178,13000.0,no,before2015,1
52,20-29y,0.4760755481035748,16000.0,no,before2015,0
31,10-19y,0.3413656943911265,11000.0,yes,before2015,1
74,0-9y,0.6742126938809867,7000.0,yes,before2015,1
16,0-9y,0.4556299715795965,12000.0,yes,since2015,0
30,10-19y,0.647036115942897,8000.0,yes,since2015,0
26,10-19y,0.5551939776516457,12000.0,yes,since2015,0
57,20-29y,0.5131929341910539,5000.0,yes,before2015,0
63,20-29y,0.5682407176327693,11000.0,no,before2015,0
52,20-29y,0.3331783936397684,14000.0,yes,before2015,0
43,10-19y,0.5392138269084618,5000.0,no,before2015,1
53,20-29y,0.545089952761571,14000.0,yes,before2015,0
49,10-19y,0.3582560449825787,14000.0,no,before2015,1
45,20-29y,0.5935481774271312,8000.0,yes,since2015,0
59,20-29y,0.6380148539874897,11000.0,yes,before2015,0
40,10-19y,0.2893073879601041,8000.0,no,before2015,0
38,10-19y,0.5799385856829034,15000.0,no,before2015,1
34,10-19y,0.4137739689907644,11000.0,yes,since2015,0
28,0-9y,0.3921298915339043,6000.0,yes,before2015,1
65,10-19y,0.5576866532602021,12000.0,yes,before2015,0
26,0-9y,0.5797370090434051,8000.0,yes,since2015,0
16,0-9y,0.3524113564969917,11000.0,no,before2015,1
28,10-19y,0.3674159775277167,13000.0,no,before2015,0
54,20-29y,0.5231534917481532,16000.0,yes,since2015,0
68,0-9y,0.522308261261471,10000.0,yes,before2015,0
22,0-9y,0.5892026667509174,16000.0,no,before2015,1
22,0-9y,0.3828274809687304,14000.0,yes,before2015,1
24,0-9y,0.2180558125783903,12000.0,yes,before2015,0
49,20-29y,0.5724357121716819,9000.0,yes,before2015,1
38,10-19y,0.3820266609685973,11000.0,no,before2015,0
33,10-19y,0.4595544325174388,6000.0,no,since2015,0
38,10-19y,0.4724089205532677,11000.0,yes,before2015,0
66,10-19y,0.615268901119859,10000.0,yes,before2015,0
22,0-9y,0.5250778544124233,13000.0,yes,before2015,1
28,10-19y,0.4728683213157021,9000.0,no,before2015,0
39,10-19y,0.7312594762628961,12000.0,yes,since2015,0
28,10-19y,0.4075471513781581,13000.0,yes,before2015,0
52,20-29y,0.3947330860408181,10000.0,yes,since2015,0
65,10-19y,0.6212693959586079,10000.0,yes,before2015,0
67,10-19y,0.4887111046934922,9000.0,yes,before2015,0
35,10-19y,0.5050324631686071,11000.0,no,before2015,1
22,0-9y,0.5336166248933796,10000.0,yes,since2015,0
18,0-9y,0.3729905825054102,15000.0,yes,before2015,0
27,0-9y,0.7124443067499009,15000.0,yes,since2015,0
18,0-9y,0.5668311217565926,12000.0,yes,before2015,0
37,10-19y,0.4631298696568432,13000.0,yes,since2015,0
21,0-9y,0.4031187478227301,13000.0,yes,before2015,1
31,10-19y,0.7254912502311535,12000.0,yes,before2015,0
61,20-29y,0.6428083488556897,13000.0,yes,before2015,0
69,0-9y,0.529341745353105,15000.0,yes,since2015,0
59,10-19y,0.5584527325845159,7000.0,yes,since2015,0
52,20-29y,0.561554377080833,13000.0,yes,since2015,0
19,0-9y,0.4999499112302965,13000.0,no,before2015,1
39,0-9y,0.4356390669963485,13000.0,yes,before2015,1
72,30+y,0.6393590227883027,19000.0,yes,since2015,0
52,0-9y,0.4559494824210867,14000.0,yes,since2015,0
72,0-9y,0.6326203241626039,10000.0,yes,since2015,0
35,10-19y,0.4894506956168617,17000.0,no,before2015,0
18,0-9y,0.2906223251969785,7000.0,yes,before2015,1
66,20-29y,0.7241955103170054,10000.0,yes,before2015,0
18,0-9y,0.6978280154019372,15000.0,yes,before2015,1
71,20-29y,0.5745601199336416,10000.0,yes,before2015,0
38,10-19y,0.7580551774843504,13000.0,yes,before2015,1
53,20-29y,0.6405696960591507,13000.0,yes,before2015,0
37,10-19y,0.3737428531911823,8000.0,yes,before2015,0
23,0-9y,0.3114582357707357,16000.0,no,before2015,1
48,20-29y,0.6271623552865446,8000.0,yes,since2015,0
17,0-9y,0.4192330497534948,12000.0,yes,before2015,1
17,0-9y,0.5735998414233406,11000.0,yes,since2015,0
30,10-19y,0.7180500037016229,14000.0,no,before2015,0
73,0-9y,0.6040143143469311,9000.0,yes,before2015,0
26,10-19y,0.3133433098588541,12000.0,no,before2015,0
73,0-9y,0.6001310093299637,11000.0,yes,since2015,0
61,20-29y,0.7039910851555973,13000.0,no,before2015,1
59,20-29y,0.6258479108755962,11000.0,yes,since2015,0
33,0-9y,0.3169549856454914,5000.0,no,before2015,1
31,10-19y,0.4978181078554071,13000.0,yes,before2015,0
58,10-19y,0.4692976564095875,8000.0,no,before2015,0
72,30+y,0.6896413340803383,7000.0,yes,before2015,0
58,20-29y,0.4090419121576007,12000.0,no,since2015,0
54,10-19y,0.5326129835682918,11000.0,yes,before2015,0
40,20-29y,0.7655869449206536,11000.0,yes,since2015,0
30,10-19y,0.3384209773917692,11000.0,no,before2015,1
65,30+y,0.7885664331293374,6000.0,yes,since2015,0
71,30+y,0.4762108230923552,10000.0,yes,before2015,0
24,0-9y,0.3505557155422572,14000.0,no,before2015,1
25,0-9y,0.5060336130247308,14000.0,yes,before2015,1
55,20-29y,0.4917950386862773,8000.0,yes,since2015,0
35,10-19y,0.6997710983149215,10000.0,yes,before2015,0
24,0-9y,0.2367749959616055,15000.0,yes,before2015,1
55,20-29y,0.4196007692453413,14000.0,no,since2015,0
35,10-19y,0.123977548630641,9000.0,no,before2015,0
39,10-19y,0.6453992259248305,10000.0,yes,since2015,0
32,10-19y,0.4237378641698245,12000.0,yes,before2015,0
20,0-9y,0.3629215326623253,10000.0,yes,before2015,1
22,0-9y,0.4926039647553179,12000.0,yes,before2015,0
57,20-29y,0.601822301869865,13000.0,no,before2015,0
32,10-19y,0.6062550323138055,12000.0,yes,since2015,0
38,0-9y,0.4028825434043423,10000.0,yes,before2015,1
21,0-9y,0.5353128388192372,15000.0,no,since2015,1
41,0-9y,0.4839548732891249,11000.0,no,before2015,1
67,30+y,0.4225679672628089,8000.0,yes,since2015,0
54,0-9y,0.2377429797670804,9000.0,yes,before2015,1
49,10-19y,0.8163355504321163,11000.0,yes,since2015,0
24,0-9y,0.3829853698679646,14000.0,yes,before2015,1
58,10-19y,0.7182464696448215,14000.0,no,since2015,0
67,0-9y,0.6327218261481451,7000.0,yes,before2015,1
64,10-19y,0.5742174527670603,14000.0,yes,before2015,0
20,0-9y,0.3907628569968647,13000.0,no,before2015,1
17,0-9y,0.0533575454627435,11000.0,no,before2015,1
69,20-29y,0.4918327606370408,13000.0,yes,before2015,0
45,20-29y,0.4517771757837985,12000.0,yes,before2015,0
32,0-9y,0.3856329585067835,13000.0,no,since2015,1
43,0-9y,0.6558041770375599,10000.0,yes,before2015,1
62,20-29y,0.6308423358739552,12000.0,yes,before2015,0
24,0-9y,0.4930343494618846,7000.0,no,before2015,1
33,10-19y,0.6304263342185482,11000.0,yes,since2015,0
25,0-9y,0.4730887680061617,13000.0,no,before2015,1
64,20-29y,0.5958371735450096,14000.0,no,before2015,0
32,0-9y,0.3560925928410373,14000.0,no,before2015,1
71,30+y,0.470541767873757,7000.0,yes,since2015,0
19,0-9y,0.5999885146956511,12000.0,yes,since2015,0
67,30+y,0.7146856523438829,11000.0,yes,since2015,0
45,10-19y,0.4411041307313577,13000.0,yes,before2015,0
70,10-19y,0.7246438662273011,10000.0,yes,since2015,0
67,30+y,0.4919249368588813,12000.0,no,before2015,0
53,20-29y,0.6277294055932903,8000.0,yes,since2015,0
66,0-9y,0.5851312984158576,4000.0,yes,before2015,0
59,20-29y,0.4316815860923179,13000.0,yes,before2015,0
60,20-29y,0.7071368241291672,17000.0,no,since2015,0
38,10-19y,0.2625927481910242,11000.0,no,before2015,1
44,20-29y,0.5828923586167308,12000.0,yes,before2015,0
65,30+y,0.6590255213877537,8000.0,yes,since2015,0
22,0-9y,0.3900668519222092,16000.0,no,before2015,1
51,20-29y,0.7258759547550023,10000.0,yes,before2015,0
21,0-9y,0.4016725835453395,8000.0,yes,before2015,1
44,20-29y,0.6101559992595543,10000.0,yes,since2015,0
59,20-29y,0.3552297444868037,15000.0,yes,before2015,0
25,0-9y,0.5818195278168231,13000.0,no,before2015,1
54,0-9y,0.2972676937492963,12000.0,yes,before2015,1
66,0-9y,0.5334791090547961,8000.0,yes,before2015,1
31,10-19y,0.6241214269114793,12000.0,yes,before2015,1
47,20-29y,0.6312359635092651,10000.0,yes,since2015,0
65,10-19y,0.7068968853141855,12000.0,yes,before2015,0
18,0-9y,0.6524048542925068,9000.0,no,before2015,0
51,0-9y,0.6025768346318514,14000.0,yes,before2015,1
17,0-9y,0.399331859629261,13000.0,no,before2015,1
31,10-19y,0.3762875378405535,14000.0,no,since2015,0
39,0-9y,0.5126081170171121,9000.0,yes,before2015,1
65,20-29y,0.5084533408694843,9000.0,yes,since2015,0
47,20-29y,0.4600415995270326,9000.0,yes,before2015,0
74,10-19y,0.6706215882714347,9000.0,yes,before2015,0
26,10-19y,0.5768240844559903,14000.0,yes,since2015,0
74,20-29y,0.411143781211444,14000.0,yes,before2015,0
71,30+y,0.473658782390129,7000.0,yes,before2015,0
29,10-19y,0.7748838698842198,16000.0,yes,before2015,1
54,10-19y,0.3797243465303907,16000.0,no,since2015,1
55,20-29y,0.4696346809916029,11000.0,yes,since2015,0
37,10-19y,0.2885813295301705,13000.0,no,before2015,1
67,0-9y,0.6428710808160226,18000.0,yes,since2015,1
34,10-19y,0.313083578723112,13000.0,no,before2015,1
22,0-9y,0.2493628096799179,16000.0,no,before2015,0
63,10-19y,0.63594893814627,13000.0,yes,before2015,1
36,10-19y,0.5957286884093503,17000.0,yes,since2015,0
35,10-19y,0.6174977753217151,12000.0,yes,since2015,0
23,0-9y,0.4570728331773832,10000.0,yes,before2015,1
62,20-29y,0.5081736491042842,9000.0,yes,since2015,0
49,20-29y,0.4933174043193682,9000.0,yes,before2015,0
53,0-9y,0.69300378701657,7000.0,yes,since2015,0
67,10-19y,0.6843528623537078,12000.0,yes,since2015,0
66,10-19y,0.6875783382024301,10000.0,yes,since2015,0
59,20-29y,0.3493872235356677,16000.0,no,before2015,0
43,20-29y,0.3932963056890176,11000.0,yes,before2015,0
21,0-9y,0.6053845904364437,16000.0,no,before2015,1
34,10-19y,0.421470788840087,12000.0,no,before2015,1
62,10-19y,0.3591755604347796,11000.0,yes,before2015,0
34,0-9y,0.3545723667998132,14000.0,yes,before2015,1
46,0-9y,0.4321300583604383,13000.0,no,before2015,1
18,0-9y,0.5123282848797849,13000.0,no,before2015,1
26,10-19y,0.5878164279910353,10000.0,no,since2015,0
22,0-9y,0.6080659514401169,12000.0,yes,before2015,1
27,10-19y,0.5438368709450099,15000.0,yes,before2015,0
53,20-29y,0.528478134136445,13000.0,yes,before2015,0
45,0-9y,0.5838536413430283,11000.0,yes,since2015,0
35,10-19y,0.576642413549302,10000.0,yes,before2015,0
26,10-19y,0.6076431032309679,14000.0,yes,since2015,0
22,0-9y,0.4665225387334632,12000.0,yes,before2015,1
72,30+y,0.6113521669097227,14000.0,yes,before2015,0
43,20-29y,0.7159265369092279,11000.0,yes,before2015,0
30,10-19y,0.4857759254136877,11000.0,no,before2015,0
45,0-9y,0.8164725583058063,11000.0,yes,since2015,1
74,30+y,0.7198423257971679,17000.0,yes,since2015,0
28,10-19y,0.5619783574460144,12000.0,no,before2015,1
16,0-9y,0.4061057835072124,10000.0,yes,before2015,0
29,0-9y,0.6291251206224056,14000.0,yes,since2015,0
35,10-19y,0.4412887875093094,16000.0,no,before2015,1
38,0-9y,0.6247668180201081,16000.0,no,before2015,1
37,10-19y,0.4618607083307367,16000.0,yes,before2015,0
50,20-29y,0.3257088395291581,10000.0,yes,before2015,0
41,20-29y,0.3426020227947669,12000.0,yes,before2015,0
73,30+y,0.627282790779749,12000.0,yes,since2015,0
24,0-9y,0.3539233358292851,7000.0,no,before2015,1
37,10-19y,0.3368387192320729,12000.0,yes,before2015,0
37,0-9y,0.5013975339330701,8000.0,yes,before2015,0
20,0-9y,0.6859296356917879,13000.0,yes,since2015,0
46,20-29y,0.7934413374140356,12000.0,yes,before2015,1
54,10-19y,0.6945959774205787,12000.0,yes,since2015,0
66,30+y,0.5790642583651154,12000.0,yes,since2015,0
69,10-19y,0.5733039193659009,6000.0,yes,since2015,0
73,20-29y,0.5403093030297199,13000.0,yes,before2015,0
74,10-19y,0.550786240567428,15000.0,yes,since2015,0
37,10-19y,0.4126790215583455,13000.0,yes,since2015,0
18,0-9y,0.3615365302867908,15000.0,no,before2015,1
37,10-19y,0.3233952211549333,12000.0,yes,before2015,0
23,0-9y,0.209207438250117,12000.0,no,before2015,1
45,20-29y,0.6587634686642284,10000.0,yes,before2015,1
24,0-9y,0.4747628156138578,14000.0,yes,before2015,1
66,10-19y,0.6249463939906088,10000.0,yes,before2015,0
40,20-29y,0.4590963601154736,10000.0,yes,before2015,0
18,0-9y,0.4458145649207179,14000.0,no,before2015,1
32,10-19y,0.435684443338844,18000.0,yes,since2015,0
70,0-9y,0.6704443520719815,7000.0,yes,before2015,0
69,30+y,0.6729033336097276,13000.0,yes,since2015,0
31,10-19y,0.62683738396433,18000.0,no,before2015,1
55,10-19y,0.5455841291877064,14000.0,yes,before2015,0
34,10-19y,0.3641481700600781,15000.0,yes,before2015,0
45,10-19y,0.5195896708682597,12000.0,yes,since2015,0
36,10-19y,0.7283059747612598,7000.0,yes,before2015,1
65,20-29y,0.6205968239964096,6000.0,no,since2015,0
20,0-9y,0.2201137286412824,13000.0,no,before2015,1
42,20-29y,0.5053357773673236,16000.0,yes,before2015,0
24,0-9y,0.5300196346155583,12000.0,yes,before2015,1
74,30+y,0.5003602785833389,10000.0,yes,before2015,0
32,10-19y,0.4503478759046066,19000.0,yes,before2015,0
17,0-9y,0.4507118935979788,10000.0,yes,before2015,1
70,20-29y,0.6311921398557454,5000.0,no,before2015,0
70,30+y,0.5431625565124614,16000.0,yes,since2015,0
28,10-19y,0.4201405305138809,14000.0,yes,before2015,1
34,10-19y,0.3831498666542099,11000.0,no,since2015,0
42,20-29y,0.7791679553969678,14000.0,yes,before2015,0
26,10-19y,0.4318023987009185,12000.0,no,before2015,1
35,0-9y,0.4789172761106194,14000.0,yes,before2015,0
29,10-19y,0.4117778046909311,16000.0,yes,since2015,0
50,20-29y,0.5951126132753632,14000.0,no,since2015,1
26,10-19y,0.3550991539047511,12000.0,no,before2015,0
24,0-9y,0.3268623226674747,12000.0,yes,before2015,0
38,10-19y,0.426888913221868,9000.0,no,before2015,0
30,0-9y,0.2959614920166271,9000.0,no,before2015,1
17,0-9y,0.463940368494201,18000.0,yes,before2015,0
18,0-9y,0.4799110570189837,11000.0,no,before2015,1
65,30+y,0.6850566210543733,15000.0,yes,before2015,0
34,10-19y,0.1705500566934862,15000.0,no,before2015,1
23,0-9y,0.3710940022822425,16000.0,no,before2015,1
26,10-19y,0.4794426637305649,10000.0,no,since2015,1
30,10-19y,0.4968750939797052,6000.0,yes,since2015,0
18,0-9y,0.391560874266939,11000.0,no,before2015,1
55,20-29y,0.4539275558254621,8000.0,no,since2015,0
33,0-9y,0.5710471942457584,13000.0,yes,since2015,0
31,10-19y,0.4768445211434441,9000.0,yes,since2015,0
65,20-29y,0.5964914522328386,11000.0,yes,since2015,0
70,30+y,0.6610339717907807,8000.0,no,before2015,0
64,20-29y,0.6599559493185874,7000.0,no,before2015,0
34,10-19y,0.5656845974670317,16000.0,yes,before2015,0
53,20-29y,0.4615614389840806,8000.0,no,before2015,1
32,10-19y,0.5592727404712611,13000.0,yes,before2015,0
36,10-19y,0.4460040776637941,16000.0,yes,before2015,0
24,0-9y,0.1909109064399252,12000.0,yes,before2015,0
22,0-9y,0.4039707635734866,12000.0,yes,before2015,0
51,20-29y,0.5391318538288697,13000.0,yes,before2015,0
24,0-9y,0.5193651680400878,10000.0,yes,since2015,0
61,10-19y,0.6344892138804339,13000.0,yes,before2015,0
67,30+y,0.6995446355113222,15000.0,yes,since2015,0
36,10-19y,0.5281288008928885,12000.0,no,before2015,0
40,20-29y,0.5145932969234476,14000.0,no,before2015,0
39,10-19y,0.259542659940459,12000.0,yes,before2015,0
73,0-9y,0.4902972048618929,8000.0,yes,before2015,1
37,10-19y,0.589182573121297,8000.0,yes,before2015,0
69,10-19y,0.6385769563942826,12000.0,yes,before2015,0
54,10-19y,0.4679138331530879,10000.0,yes,before2015,0
70,30+y,0.4869774537170413,12000.0,yes,since2015,0
23,0-9y,0.3897618136756094,12000.0,no,before2015,1
48,20-29y,0.7034073771736609,13000.0,yes,before2015,0
46,0-9y,0.7034822374035306,8000.0,yes,since2015,0
46,10-19y,0.5815748319797237,11000.0,yes,before2015,1
34,10-19y,0.339876509128876,10000.0,yes,before2015,0
25,0-9y,0.3209510595021805,16000.0,yes,before2015,1
72,10-19y,0.5517639856736082,9000.0,no,before2015,1
60,10-19y,0.537108787941457,10000.0,yes,before2015,0
49,20-29y,0.4782786488054621,16000.0,yes,since2015,0
60,10-19y,0.6761482531026423,13000.0,yes,before2015,0
68,30+y,0.7720112601896554,8000.0,yes,since2015,0
56,20-29y,0.4300539952869113,9000.0,yes,before2015,0
28,10-19y,0.4873745004671126,11000.0,yes,before2015,0
42,10-19y,0.4726022884043881,13000.0,yes,since2015,0
25,0-9y,0.6382422175811462,16000.0,yes,before2015,1
51,10-19y,0.7465264960252933,9000.0,yes,since2015,0
27,10-19y,0.6374302154804625,12000.0,yes,before2015,0
31,10-19y,0.211156277328606,12000.0,no,before2015,0
73,30+y,0.6648867528914758,13000.0,yes,since2015,0
72,30+y,0.5278907977249014,12000.0,yes,since2015,0
67,20-29y,0.6173145975434446,7000.0,yes,since2015,0
26,10-19y,0.4328709009130958,13000.0,yes,before2015,1
43,20-29y,0.5031786410700181,11000.0,no,since2015,0
74,10-19y,0.7342287523012491,10000.0,yes,since2015,0
54,0-9y,0.4297041296211053,13000.0,no,before2015,1
53,20-29y,0.3765403600723969,7000.0,no,before2015,0
41,0-9y,0.3219845293205334,15000.0,no,before2015,1
70,0-9y,0.6918327666446243,10000.0,yes,since2015,0
37,10-19y,0.4517757031421484,15000.0,no,since2015,0
31,10-19y,0.6720614960050166,14000.0,yes,before2015,0
38,10-19y,0.3741251823983213,13000.0,no,before2015,1
28,10-19y,0.4453013136753866,11000.0,yes,before2015,0
54,0-9y,0.6531007822538435,10000.0,yes,since2015,0
61,20-29y,0.5445201947373133,8000.0,yes,before2015,0
38,10-19y,0.3324021696730569,11000.0,no,before2015,1
44,0-9y,0.4138142523036839,11000.0,yes,before2015,1
74,30+y,0.4439319540306951,9000.0,no,before2015,0
72,0-9y,0.5448183748224494,10000.0,no,since2015,1
36,0-9y,0.5552708298555457,10000.0,yes,before2015,0
28,10-19y,0.3503995757282058,15000.0,no,before2015,0
60,20-29y,0.7379104724161729,11000.0,yes,before2015,0
24,0-9y,0.4615080079476523,11000.0,no,before2015,1
22,0-9y,0.4868827078558148,15000.0,no,before2015,1
